Ord_Fecha;Mesa_ID;Ord_Propina;Mes_ID;TiC_ID
2014/10/17 23:02:00;7;0.2;5;1
2014/11/07 20:38:00;4;0.2;5;1
2014/11/05 12:57:00;7;0.14;1;2
2014/10/09 19:55:00;16;0.13;4;2
2014/09/20 19:26:00;4;0.2;5;1
2014/05/15 16:04:00;7;0.12;1;1
2014/05/26 20:24:00;9;0.17;9;1
2014/02/03 16:33:00;11;0.08;9;1
2014/12/28 14:38:00;16;0.05;4;1
2014/11/27 13:55:00;17;0.15;8;1
2014/09/05 22:48:00;6;0.2;5;1
2014/12/14 23:16:00;10;0.14;2;1
2014/09/25 14:52:00;10;0.13;4;1
2014/09/04 16:04:00;2;0.08;7;1
2015/01/18 18:00:00;9;0.17;3;1
2014/06/14 17:45:00;6;0.06;7;1
2014/04/07 17:02:00;8;0.17;6;1
2014/07/23 21:21:00;15;0.15;2;1
2014/11/13 14:38:00;3;0.12;7;2
2014/11/27 14:38:00;17;0.06;9;2
2014/12/20 23:02:00;11;0.2;5;1
2015/01/30 19:40:00;17;0.2;5;1
2014/12/18 23:02:00;4;0.16;1;2
2014/06/21 21:50:00;10;0.12;8;1
2014/09/05 19:26:00;8;0.2;5;1
2015/01/22 22:33:00;15;0.14;2;1
2014/10/31 18:00:00;6;0.14;8;2
2014/07/12 18:00:00;4;0.06;2;1
2014/09/08 23:31:00;17;0.11;3;1
2014/03/06 21:50:00;4;0.14;4;2
2014/02/19 21:50:00;14;0.14;4;2
2014/06/30 15:50:00;1;0.07;6;2
2014/05/31 16:48:00;5;0.08;8;2
2014/05/09 14:09:00;9;0.08;1;1
2014/07/22 23:45:00;15;0.07;3;1
2014/04/06 16:19:00;3;0.14;9;1
2014/04/04 20:38:00;2;0.1;6;1
2014/02/28 17:02:00;16;0.05;4;1
2014/08/20 13:12:00;17;0.15;6;1
2014/10/16 18:28:00;7;0.1;4;1
2014/03/02 19:12:00;3;0.09;6;1
2014/12/26 18:43:00;5;0.2;5;1
2014/11/09 16:33:00;6;0.12;2;1
2014/08/19 14:38:00;14;0.1;1;1
2014/03/17 16:48:00;1;0.07;8;1
2014/04/20 14:38:00;8;0.11;3;1
2014/02/16 22:19:00;10;0.08;4;1
2015/01/03 18:14:00;10;0.2;5;1
2014/03/07 23:45:00;4;0.07;7;2
2014/05/04 23:31:00;3;0.05;6;1
2014/03/14 20:52:00;15;0.1;2;2
2014/09/23 17:31:00;17;0.09;1;1
2014/04/30 14:24:00;6;0.06;2;1
2014/06/22 18:14:00;9;0.12;8;2
2014/10/12 21:36:00;14;0.14;4;2
2014/07/26 16:48:00;11;0.15;3;1
2015/01/01 13:12:00;4;0.15;8;1
2014/03/12 20:24:00;9;0.06;1;1
2014/07/11 14:24:00;3;0.17;3;1
2014/12/26 21:36:00;5;0.2;5;1
2015/01/16 23:02:00;11;0.2;5;1
2014/09/11 14:38:00;15;0.12;9;1
2014/02/05 20:52:00;4;0.09;2;1
2014/02/15 21:21:00;9;0.07;1;1
2014/10/07 21:50:00;11;0.13;3;2
2014/04/08 15:21:00;5;0.1;9;1
2014/02/09 17:45:00;6;0.06;8;1
2014/02/23 21:36:00;9;0.16;2;1
2014/09/30 18:00:00;12;0.13;6;1
2014/03/07 19:26:00;12;0.11;2;1
2014/02/22 21:50:00;6;0.09;9;1
2014/07/02 21:50:00;4;0.09;6;1
2014/11/20 17:31:00;14;0.17;4;2
2014/07/17 16:33:00;6;0.1;3;1
